STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_GR
ABAB,ABB-138,1531.62,8.493,-0.0625,67.2625,4.5419,0.0952,2.6055,BTL,
ABAB,ABB-138,1531.7724,8.5311,-0.0625,72.4862,4.8366,0.0929,2.6073,BTL,
ABAB,ABB-138,1531.9248,8.5564,-0.3611,71.9715,6.4631,0.0867,2.6107,BTL,
ABAB,ABB-138,1532.0772,8.5311,-0.086,75.8576,6.4727,0.0815,2.6214,BTL,
ABAB,ABB-138,1532.2296,8.5438,-0.2422,73.8397,6.3779,0.0755,2.6377,BTL,
ABAB,ABB-138,1532.382,8.5184,-0.6805,78.7723,6.4853,0.0826,2.636,BTL,
ABAB,ABB-138,1532.5344,8.5311,-0.7891,77.0108,6.507,0.0917,2.6361,BTL,
ABAB,ABB-138,1532.6868,8.5311,-0.6016,81.2582,5.8734,0.0972,2.6206,BTL,
ABAB,ABB-138,1532.8392,8.5438,-0.6458,75.9974,5.936,0.0987,2.6008,BTL,
ABAB,ABB-138,1532.9916,8.5311,-1.8515,76.904,5.546,0.1007,2.5803,BTL,
ABAB,ABB-138,1533.144,8.5311,-1.7222,75.8823,5.0409,0.1096,2.5728,BTL,
ABAB,ABB-138,1533.2964,8.5691,-2.3515,80.1778,5.3902,0.1104,2.5802,BTL,
ABAB,ABB-138,1533.4488,8.5438,-1.9028,73.8647,6.1032,0.1046,2.5892,BTL,
ABAB,ABB-138,1533.6012,8.5311,-2.6562,72.7472,6.5246,0.0912,2.6,BTL,
ABAB,ABB-138,1533.7536,8.5311,-2.4219,69.9776,6.0477,0.0849,2.6058,BTL,
ABAB,ABB-138,1533.906,8.5311,-3.2708,73.6448,3.9514,0.0809,2.6051,BTL,
ABAB,ABB-138,1534.0584,8.5564,-3.5781,74.0692,4.7341,0.0898,2.6103,BTL,
ABAB,ABB-138,1534.2108,8.5564,-3.3516,78.5904,3.5449,0.1038,2.6131,BTL,
ABAB,ABB-138,1534.3632,8.5945,-3.1528,82.8981,2.835,0.1163,2.6087,BTL,
ABAB,ABB-138,1534.5156,8.5311,-2.9531,88.6051,3.6015,0.1312,2.5877,BTL,
ABAB,ABB-138,1534.668,8.5311,-2.632,90.7532,3.4207,0.1358,2.568,BTL,
ABAB,ABB-138,1534.8204,8.6072,-2.8047,98.3882,3.1968,0.1408,2.5608,BTL,
ABAB,ABB-138,1534.9728,8.5818,-3.6328,98.0984,2.8383,0.1438,2.5571,BTL,
ABAB,ABB-138,1535.1252,8.6325,-4.1597,100.3891,2.4624,0.1613,2.5532,BTL,
ABAB,ABB-138,1535.2776,8.6325,-3.8516,98.6975,2.4908,0.1689,2.5481,BTL,
ABAB,ABB-138,1535.43,8.5945,-3.3889,96.1015,2.8617,0.1731,2.5529,BTL,
ABAB,ABB-138,1535.5824,8.6325,-3.0235,95.3011,3.1362,0.1563,2.5609,BTL,
ABAB,ABB-138,1535.7348,8.6832,-3.3203,91.1401,3.1219,0.1441,2.5613,BTL,
ABAB,ABB-138,1535.8872,8.6072,-3.6667,96.6064,2.5515,0.1512,2.5483,BTL,
ABAB,ABB-138,1536.0396,8.6325,-3.1875,94.6508,2.4386,0.1621,2.5438,BTL,
ABAB,ABB-138,1536.192,8.5945,-4.1597,95.5703,2.7404,0.1756,2.5537,BTL,
ABAB,ABB-138,1536.3444,8.5565,-3.8672,89.7786,3.4058,0.1654,2.5721,BTL,
ABAB,ABB-138,1536.4968,8.5311,-3.2847,84.204,4.4214,0.1452,2.5845,BTL,
ABAB,ABB-138,1536.6492,8.5438,-3.1328,72.3348,6.4344,0.1194,2.5856,BTL,
ABAB,ABB-138,1536.8016,8.5311,-2.0157,68.9565,6.8437,0.0998,2.5879,BTL,
ABAB,ABB-138,1536.954,8.5057,-0.6251,69.7039,6.1281,0.1,2.5898,BTL,
ABAB,ABB-138,1537.1064,8.5564,-0.8281,74.767,5.0254,0.1074,2.5934,BTL,
ABAB,ABB-138,1537.2588,8.5311,-1.9166,77.5446,5.7177,0.1166,2.5716,BTL,
ABAB,ABB-138,1537.4112,8.5311,-1.7656,76.1318,6.5851,0.121,2.5514,BTL,
ABAB,ABB-138,1537.5636,8.5691,-0.7223,75.2096,5.8529,0.1221,2.5404,BTL,
ABAB,ABB-138,1537.716,8.5565,-0.4141,71.4752,5.4414,0.1275,2.5476,BTL,
ABAB,ABB-138,1537.8684,8.6325,-0.1736,70.4681,5.792,0.1227,2.5502,BTL,
ABAB,ABB-138,1538.0208,8.5438,-0.3047,72.747,5.7906,0.1268,2.553,BTL,
ABAB,ABB-138,1538.1732,8.5057,-0.3333,74.6861,5.0038,0.1247,2.5524,BTL,
ABAB,ABB-138,1538.3256,8.5057,-0.0625,74.621,5.2052,0.1328,2.5664,BTL,
ABAB,ABB-138,1538.478,8.5057,-0.0625,70.7714,5.469,0.1258,2.5726,BTL,
ABAB,ABB-138,1538.6304,8.4804,-0.0625,66.8169,4.7134,0.1227,2.5783,BTL,
ABAB,ABB-138,1538.7828,8.4804,-0.0625,73.7291,4.0729,0.1289,2.5855,BTL,
ABAB,ABB-138,1538.9352,8.5057,-0.0859,77.0522,4.2524,0.1289,2.5938,BTL,
ABAB,ABB-138,1539.0876,8.5057,-0.2292,76.8292,5.0102,0.1333,2.5939,BTL,
ABAB,ABB-138,1539.24,8.5057,-0.0625,72.1775,4.6957,0.128,2.581,BTL,
ABAB,ABB-138,1539.3924,8.455,-0.0625,72.1592,3.9657,0.1237,2.5653,BTL,
ABAB,ABB-138,1539.5448,8.455,-0.0859,84.442,4.1105,0.1211,2.5666,BTL,
ABAB,ABB-138,1539.6972,8.4804,-0.3542,83.7713,4.2354,0.1181,2.5767,BTL,
ABAB,ABB-138,1539.8496,8.455,-1.8515,80.5899,6.275,0.1035,2.599,BTL,
ABAB,ABB-138,1540.002,8.4296,-2.1944,73.2718,6.2026,0.0918,2.6137,BTL,
ABAB,ABB-138,1540.1544,8.493,-2.5469,73.4562,5.1839,0.0906,2.6066,BTL,
ABAB,ABB-138,1540.3068,8.5311,-0.5834,82.5783,2.8264,0.1005,2.5643,BTL,
ABAB,ABB-138,1540.4592,8.4677,-1.2422,95.0832,1.8212,0.1222,2.5165,BTL,
ABAB,ABB-138,1540.6116,8.455,-1.0486,107.1949,2.1777,0.1512,2.5086,BTL,
ABAB,ABB-138,1540.764,8.5057,-2.5833,106.9395,4.2592,0.1592,2.557,BTL,
ABAB,ABB-138,1540.9164,8.4677,-2.5234,89.5158,8.3943,0.1196,2.6029,BTL,
ABAB,ABB-138,1541.0688,8.455,-2.7847,73.2277,10.1065,0.0892,2.6232,BTL,
ABAB,ABB-138,1541.2212,8.4804,-1.7344,64.6858,5.2037,0.084,2.6089,BTL,
ABAB,ABB-138,1541.3736,8.4804,-2.125,76.0241,2.2873,0.1043,2.5967,BTL,
ABAB,ABB-138,1541.526,8.5057,-2.2847,94.7621,2.4067,0.1327,2.5716,BTL,
ABAB,ABB-138,1541.6784,8.6452,-1.7431,108.3698,2.1288,0.156,2.5581,BTL,
ABAB,ABB-138,1541.8308,8.6706,-2.0234,108.2692,5.3188,0.166,2.5679,BTL,
ABAB,ABB-138,1541.9832,8.5311,-0.7848,93.9474,6.1096,0.1428,2.5921,BTL,
ABAB,ABB-138,1542.1356,8.5184,-0.211,88.1433,2.5517,0.1324,2.5918,BTL,
ABAB,ABB-138,1542.288,8.5057,-1.2291,95.6793,1.9183,0.1323,2.5671,BTL,
ABAB,ABB-138,1542.4404,8.5564,-0.0625,100.7496,2.5051,0.1683,2.5364,BTL,
ABAB,ABB-138,1542.5928,8.6325,-0.0625,99.2905,2.5838,0.1965,2.5291,BTL,
ABAB,ABB-138,1542.7452,8.6579,0.0764,87.6397,2.9762,0.2128,2.5294,BTL,
ABAB,ABB-138,1542.8976,8.6959,-0.0625,83.184,3.2826,0.197,2.5317,BTL,
ABAB,ABB-138,1543.05,8.6072,-0.4219,85.2587,3.7305,0.1849,2.5399,BTL,
ABAB,ABB-138,1543.2024,8.5311,-1.0694,93.8953,2.1005,0.1808,2.5482,BTL,
ABAB,ABB-138,1543.3548,8.5184,-1.1736,107.7447,1.4385,0.1865,2.5484,BTL,
ABAB,ABB-138,1543.5072,8.5311,-2.5546,116.7882,2.5383,0.2141,2.5403,BTL,
ABAB,ABB-138,1543.6596,8.5818,-1.3204,113.5733,2.6811,0.2179,2.5441,BTL,
ABAB,ABB-138,1543.812,8.5311,-2.118,108.5849,2.0459,0.1906,2.5645,BTL,
ABAB,ABB-138,1543.9644,8.5564,-2.2109,100.2051,2.3162,0.1649,2.5803,BTL,
ABAB,ABB-138,1544.1168,8.5564,-2.618,100.8783,3.4315,0.1496,2.5844,BTL,
ABAB,ABB-138,1544.2692,8.493,-3.7083,110.8732,1.437,0.1521,2.5775,BTL,
ABAB,ABB-138,1544.4216,8.5564,-1.9923,124.6994,1.8925,0.179,2.5733,BTL,
ABAB,ABB-138,1544.574,8.5818,-1.3542,129.3048,2.5164,0.2088,2.5756,BTL,
ABAB,ABB-138,1544.7264,8.4804,-0.8906,117.8381,3.1493,0.1744,2.5723,BTL,
ABAB,ABB-138,1544.8788,8.4804,-0.1042,97.6186,6.0617,0.1584,2.5685,BTL,
ABAB,ABB-138,1545.0312,8.4296,-0.5469,81.1506,6.8207,0.1244,2.5753,BTL,
ABAB,ABB-138,1545.1836,8.493,-0.257,67.8888,8.9114,0.1011,2.5887,BTL,
ABAB,ABB-138,1545.336,8.4804,-0.0625,63.9297,8.8106,0.0842,2.6139,BTL,
ABAB,ABB-138,1545.4884,8.5057,-0.0625,66.6944,7.2475,0.0817,2.62,BTL,
ABAB,ABB-138,1545.6408,8.5057,-0.0625,73.386,4.1692,0.0894,2.6235,BTL,
ABAB,ABB-138,1545.7932,8.4804,1.0,71.7194,6.814,0.092,2.6128,BTL,
ABAB,ABB-138,1545.9456,8.5057,0.7891,74.4003,7.0909,0.1001,2.6094,BTL,
ABAB,ABB-138,1546.098,8.5057,1.1597,74.4315,4.114,0.1015,2.6006,BTL,
ABAB,ABB-138,1546.2504,8.5564,0.6328,92.3484,2.4207,0.1225,2.5777,BTL,
ABAB,ABB-138,1546.4028,8.5818,0.7986,102.201,2.867,0.1515,2.5632,BTL,
ABAB,ABB-138,1546.5552,8.5311,1.4297,102.4561,5.5956,0.1604,2.5682,BTL,
ABAB,ABB-138,1546.7076,8.5311,1.8403,90.7307,5.0365,0.1409,2.5872,BTL,
ABAB,ABB-138,1546.86,8.5057,2.3333,81.5845,3.9143,0.122,2.5899,BTL,
ABAB,ABB-138,1547.0124,8.4804,2.4687,90.3312,3.7021,0.1252,2.5934,BTL,
ABAB,ABB-138,1547.1648,8.5184,1.7778,88.6659,4.409,0.1324,2.5847,BTL,
ABAB,ABB-138,1547.3172,8.5057,2.3889,87.2702,4.6928,0.1309,2.5849,BTL,
ABAB,ABB-138,1547.4696,8.5311,3.3672,77.2531,4.7045,0.1189,2.5715,BTL,
ABAB,ABB-138,1547.622,8.5564,4.8472,80.7032,4.0283,0.1113,2.5734,BTL,
ABAB,ABB-138,1547.7744,8.5564,3.0348,82.3743,4.7922,0.1186,2.5754,BTL,
ABAB,ABB-138,1547.9268,8.5057,2.625,84.4688,6.3168,0.1224,2.5818,BTL,
ABAB,ABB-138,1548.0792,8.493,3.3958,78.6874,7.7839,0.1225,2.5945,BTL,
ABAB,ABB-138,1548.2316,8.4804,4.1484,72.2421,9.3147,0.1023,2.6015,BTL,
ABAB,ABB-138,1548.384,8.4804,2.6737,67.9878,8.9008,0.0925,2.6102,BTL,
ABAB,ABB-138,1548.5364,8.5311,2.1945,70.2758,7.3287,0.0851,2.6042,BTL,
ABAB,ABB-138,1548.6888,8.5184,1.2735,79.3223,6.0528,0.0851,2.6015,BTL,
ABAB,ABB-138,1548.8412,8.4804,1.2292,81.2004,5.9987,0.0891,2.5999,BTL,
ABAB,ABB-138,1548.9936,8.4804,0.3985,80.3296,7.7166,0.0898,2.6043,BTL,
ABAB,ABB-138,1549.146,8.4677,-0.0625,74.0623,11.7005,0.0892,2.6173,BTL,
ABAB,ABB-138,1549.2984,8.4804,-0.0625,81.112,11.2546,0.0894,2.6104,BTL,
ABAB,ABB-138,1549.4508,8.4804,-0.0625,98.0898,2.9094,0.0941,2.5921,BTL,
ABAB,ABB-138,1549.6032,8.5438,-0.0625,114.9188,3.4165,0.1083,2.5611,BTL,
ABAB,ABB-138,1549.7556,8.4423,-0.0625,126.0985,3.6845,0.1325,2.5589,BTL,
ABAB,ABB-138,1549.908,8.4804,-0.0625,123.435,5.6009,0.1303,2.5789,BTL,
ABAB,ABB-138,1550.0604,8.4677,-0.0625,119.0457,7.1233,0.0969,2.6159,BTL,
ABAB,ABB-138,1550.2128,8.4804,-0.0625,105.3636,7.178,0.0797,2.6324,BTL,
ABAB,ABB-138,1550.3652,8.5057,0.1016,97.998,4.8892,0.0768,2.6393,BTL,
ABAB,ABB-138,1550.5176,8.4804,0.2153,92.5704,5.1555,0.0842,2.6323,BTL,
ABAB,ABB-138,1550.67,8.5057,0.3472,96.9003,4.2798,0.0971,2.6179,BTL,
ABAB,ABB-138,1550.8224,8.4804,0.5547,96.251,4.1357,0.1155,2.6118,BTL,
ABAB,ABB-138,1550.9748,8.4804,-0.0625,104.3221,4.9497,0.1245,2.6093,BTL,
ABAB,ABB-138,1551.1272,8.455,-0.0625,100.4016,4.818,0.1161,2.6158,BTL,
ABAB,ABB-138,1551.2796,8.4804,-0.0625,100.9433,4.7789,0.1085,2.6167,BTL,
ABAB,ABB-138,1551.432,8.5311,-0.0625,93.8398,5.7416,0.11,2.6084,BTL,
ABAB,ABB-138,1551.5844,8.493,-0.0625,97.7766,3.4478,0.1172,2.606,BTL,
ABAB,ABB-138,1551.7368,8.455,-0.0625,111.0192,1.8031,0.1389,2.5785,BTL,
ABAB,ABB-138,1551.8892,8.5057,-0.0625,122.8318,2.4425,0.1615,2.5616,BTL,
ABAB,ABB-138,1552.0416,8.5057,-0.0625,126.9012,2.593,0.1548,2.5572,BTL,
ABAB,ABB-138,1552.194,8.5057,-0.0625,122.0617,4.5161,0.1348,2.5825,BTL,
ABAB,ABB-138,1552.3464,8.5184,0.6319,109.6194,13.0384,0.1057,2.6042,BTL,
ABAB,ABB-138,1552.4988,8.493,2.2656,101.521,12.6374,0.0842,2.6071,BTL,
ABAB,ABB-138,1552.6512,8.455,1.7292,97.2921,6.3736,0.0757,2.611,BTL,
ABAB,ABB-138,1552.8036,8.4804,1.0347,94.4363,6.839,0.0846,2.619,BTL,
ABAB,ABB-138,1552.956,8.5057,0.336,98.2146,6.8775,0.0943,2.6302,BTL,
ABAB,ABB-138,1553.1084,8.4804,0.3611,88.6701,5.8491,0.1046,2.6262,BTL,
ABAB,ABB-138,1553.2608,8.5311,-0.0312,87.994,5.7755,0.1115,2.6067,BTL,
ABAB,ABB-138,1553.4132,8.5564,0.1111,84.0497,5.2825,0.1246,2.5891,BTL,
ABAB,ABB-138,1553.5656,8.5311,0.1111,88.1889,5.027,0.1322,2.5783,BTL,
ABAB,ABB-138,1553.718,8.5184,0.5069,92.1007,5.0929,0.1325,2.5795,BTL,
ABAB,ABB-138,1553.8704,8.5057,0.3594,89.614,5.3011,0.1298,2.59,BTL,
ABAB,ABB-138,1554.0228,8.5311,-0.0625,83.0518,6.7397,0.1327,2.5948,BTL,
ABAB,ABB-138,1554.1752,8.5184,0.0625,79.2483,6.7867,0.1264,2.5999,BTL,
ABAB,ABB-138,1554.3276,8.5057,0.5139,76.1903,8.0625,0.1163,2.5937,BTL,
ABAB,ABB-138,1554.48,8.5311,2.5277,76.5469,7.2619,0.1104,2.5848,BTL,
ABAB,ABB-138,1554.6324,8.5311,4.4687,77.6418,5.7816,0.1085,2.568,BTL,
ABAB,ABB-138,1554.7848,8.5057,5.6944,84.7759,6.1567,0.1124,2.5578,BTL,
ABAB,ABB-138,1554.9372,8.493,7.1805,90.2096,5.8195,0.1163,2.5689,BTL,
ABAB,ABB-138,1555.0896,8.455,7.7361,89.3696,7.1408,0.1197,2.5865,BTL,
ABAB,ABB-138,1555.242,8.5057,7.4844,85.8045,6.7471,0.1196,2.5964,BTL,
ABAB,ABB-138,1555.3944,8.4804,6.9097,90.8319,2.6472,0.1192,2.5994,BTL,
ABAB,ABB-138,1555.5468,8.5311,7.0694,99.6897,3.3795,0.1278,2.6003,BTL,
ABAB,ABB-138,1555.6992,8.5691,7.2344,101.7014,5.3909,0.1266,2.6023,BTL,
ABAB,ABB-138,1555.8516,8.5057,8.2708,98.7834,4.5526,0.1192,2.5891,BTL,
ABAB,ABB-138,1556.004,8.5311,7.5278,91.5022,3.6197,0.1202,2.5755,BTL,
ABAB,ABB-138,1556.1564,8.5438,7.9167,92.3987,3.6025,0.1396,2.563,BTL,
ABAB,ABB-138,1556.3088,8.5818,7.1407,89.1824,3.778,0.1525,2.5639,BTL,
ABAB,ABB-138,1556.4612,8.5565,8.0347,93.0236,3.3496,0.156,2.5665,BTL,
ABAB,ABB-138,1556.6136,8.5818,7.9445,95.6201,3.6533,0.1599,2.5707,BTL,
ABAB,ABB-138,1556.766,8.6072,7.0973,92.9237,4.7867,0.1639,2.5781,BTL,
ABAB,ABB-138,1556.9184,8.5311,7.7569,82.6885,9.7098,0.1446,2.5871,BTL,
ABAB,ABB-138,1557.0708,8.4677,7.9453,71.9043,11.7943,0.1081,2.6046,BTL,
ABAB,ABB-138,1557.2232,8.5057,7.2361,71.8649,8.5572,0.0813,2.6049,BTL,
ABAB,ABB-138,1557.3756,8.5057,6.9931,74.1329,8.5476,0.0779,2.6126,BTL,
ABAB,ABB-138,1557.528,8.5438,6.6736,78.9648,7.8045,0.0843,2.609,BTL,
ABAB,ABB-138,1557.6804,8.5564,7.3125,76.7133,7.1478,0.0886,2.6152,BTL,
ABAB,ABB-138,1557.8328,8.5564,6.9306,78.0255,9.643,0.0894,2.6057,BTL,
ABAB,ABB-138,1557.9852,8.5311,6.1667,74.4384,10.4283,0.0887,2.5991,BTL,
ABAB,ABB-138,1558.1376,8.5311,6.2431,73.3963,8.0519,0.0951,2.5851,BTL,
ABAB,ABB-138,1558.29,8.5564,5.6945,74.3936,6.7304,0.1004,2.5717,BTL,
ABAB,ABB-138,1558.4424,8.5945,6.0078,84.0607,6.4708,0.1117,2.5587,BTL,
ABAB,ABB-138,1558.5948,8.6072,6.868,89.1758,7.5732,0.1154,2.5507,BTL,
ABAB,ABB-138,1558.7472,8.6325,7.8819,87.5953,7.7026,0.1227,2.5577,BTL,
ABAB,ABB-138,1558.8996,8.5818,8.4861,83.8567,7.4716,0.1275,2.5776,BTL,
ABAB,ABB-138,1559.052,8.5818,8.7361,81.3262,6.5844,0.1294,2.5982,BTL,
ABAB,ABB-138,1559.2044,8.6198,9.5972,86.0834,5.0945,0.1385,2.6016,BTL,
ABAB,ABB-138,1559.3568,8.6579,9.25,94.377,4.1343,0.1499,2.5751,BTL,
ABAB,ABB-138,1559.5092,8.6832,9.4375,105.4238,3.2692,0.1725,2.5294,BTL,
ABAB,ABB-138,1559.6616,8.7213,9.4792,112.928,2.6125,0.1952,2.5028,BTL,
ABAB,ABB-138,1559.814,8.7593,10.4514,109.146,5.003,0.22,2.4953,BTL,
ABAB,ABB-138,1559.9664,8.5311,11.243,99.9397,10.6632,0.207,2.5097,BTL,
ABAB,ABB-138,1560.1188,8.5311,12.164,91.2788,6.8298,0.1727,2.5185,BTL,
ABAB,ABB-138,1560.2712,8.5311,12.7639,87.4813,2.4983,0.1532,2.5076,BTL,
ABAB,ABB-138,1560.4236,8.5564,14.3333,91.7511,1.4815,0.1719,2.4695,BTL,
ABAB,ABB-138,1560.576,8.4296,14.8125,97.164,1.4501,0.2209,2.4006,BTL,
ABAB,ABB-138,1560.7284,8.4677,14.4306,103.7192,1.6798,0.2604,2.345,Lower_BTL,
ABAB,ABB-138,1560.8808,8.4677,13.7735,110.3097,2.1429,0.2653,2.3398,Lower_BTL,
ABAB,ABB-138,1561.0332,8.4296,11.7223,117.8828,3.0123,0.2531,2.404,Lower_BTL,
ABAB,ABB-138,1561.1856,8.5311,10.2292,125.6197,4.5239,0.2375,2.4899,Lower_BTL,
ABAB,ABB-138,1561.338,8.5818,9.382,118.5135,11.1373,0.1788,2.55,Lower_BTL,
ABAB,ABB-138,1561.4904,8.6325,9.1875,99.1199,11.3179,0.1198,2.574,Lower_BTL,
ABAB,ABB-138,1561.6428,8.5818,7.9514,80.5347,10.5272,0.0995,2.5915,Lower_BTL,
ABAB,ABB-138,1561.7952,8.5311,7.0973,73.4007,9.5122,0.0978,2.6135,Lower_BTL,
ABAB,ABB-138,1561.9476,8.5311,7.618,79.2635,9.922,0.1027,2.6166,Lower_BTL,
ABAB,ABB-138,1562.1,8.5311,8.4297,83.9132,9.0758,0.0979,2.6017,Lower_BTL,
ABAB,ABB-138,1562.2524,8.5311,6.7709,88.5913,9.2164,0.0961,2.5846,Lower_BTL,
ABAB,ABB-138,1562.4048,8.5818,6.5764,85.3917,9.4419,0.0956,2.5817,Lower_BTL,
ABAB,ABB-138,1562.5572,8.5565,6.7014,82.8873,10.3292,0.0928,2.5893,Lower_BTL,
ABAB,ABB-138,1562.7096,8.5564,6.4375,77.6948,9.9385,0.0878,2.6135,Lower_BTL,
ABAB,ABB-138,1562.862,8.5311,5.2153,74.3879,9.041,0.0857,2.6212,Lower_BTL,
ABAB,ABB-138,1563.0144,8.5184,3.9376,74.1884,8.1528,0.09,2.6279,Lower_BTL,
ABAB,ABB-138,1563.1668,8.5184,2.461,78.9286,6.5568,0.0969,2.6172,Lower_BTL,
ABAB,ABB-138,1563.3192,8.5818,2.0903,79.7622,7.2166,0.1016,2.6272,Lower_BTL,
ABAB,ABB-138,1563.4716,8.5818,0.9792,81.1776,7.7297,0.0963,2.6307,Lower_BTL,
ABAB,ABB-138,1563.624,8.5565,1.7569,80.391,8.1019,0.0937,2.6396,Lower_BTL,
ABAB,ABB-138,1563.7764,8.5818,1.3333,83.0522,7.4294,0.092,2.6447,Lower_BTL,
ABAB,ABB-138,1563.9288,8.6325,0.4236,79.5639,8.6495,0.1007,2.6502,Lower_BTL,
ABAB,ABB-138,1564.0812,8.772,-0.0625,80.178,6.7012,0.1053,2.6456,Lower_BTL,
ABAB,ABB-138,1564.2336,8.6325,-0.0625,88.0124,4.7087,0.1166,2.6191,Lower_BTL,
ABAB,ABB-138,1564.386,8.734,-0.0625,93.0233,5.0052,0.1205,2.5857,Lower_BTL,
ABAB,ABB-138,1564.5384,8.6325,-0.0625,96.3806,5.163,0.1294,2.5625,Lower_BTL,
ABAB,ABB-138,1564.6908,8.6072,-0.0625,90.8727,6.0627,0.1213,2.5675,Lower_BTL,
ABAB,ABB-138,1564.8432,8.5691,-0.0625,88.3595,7.5207,0.1133,2.591,Lower_BTL,
ABAB,ABB-138,1564.9956,8.5818,-0.0625,81.9752,9.1818,0.0959,2.614,Lower_BTL,
ABAB,ABB-138,1565.148,8.6832,-0.0625,81.1706,11.1916,0.0907,2.611,Lower_BTL,
ABAB,ABB-138,1565.3004,8.6832,-0.0625,84.8498,5.5633,0.094,2.5897,Lower_BTL,
ABAB,ABB-138,1565.4528,8.6579,-0.0625,89.3964,4.3095,0.1093,2.5663,Lower_BTL,
ABAB,ABB-138,1565.6052,8.6325,-0.0625,90.7982,7.4439,0.1094,2.5618,Lower_BTL,
ABAB,ABB-138,1565.7576,8.6832,-0.2344,92.0487,4.7008,0.1085,2.5818,Lower_BTL,
ABAB,ABB-138,1565.91,8.772,-0.2917,91.0634,3.8854,0.1143,2.604,Lower_BTL,
ABAB,ABB-138,1566.0624,8.7847,-0.0625,94.4808,3.4506,0.1209,2.6199,Lower_BTL,
ABAB,ABB-138,1566.2148,8.8101,-0.0625,98.4125,3.2036,0.1332,2.6109,Lower_BTL,
ABAB,ABB-138,1566.3672,8.6452,-0.0625,105.7619,2.5197,0.1412,2.6016,Lower_BTL,
ABAB,ABB-138,1566.5196,8.6199,-0.0625,111.4892,2.8323,0.1551,2.5958,Lower_BTL,
ABAB,ABB-138,1566.672,8.6325,-0.0625,108.8052,3.9069,0.1589,2.5954,Lower_BTL,
ABAB,ABB-138,1566.8244,8.6072,-0.0625,108.8874,2.6036,0.1565,2.5947,Lower_BTL,
ABAB,ABB-138,1566.9768,8.6832,-0.0625,107.6019,2.9466,0.1529,2.5939,Lower_BTL,
ABAB,ABB-138,1567.1292,8.6452,-0.0625,117.0066,2.9713,0.1561,2.6064,Lower_BTL,
ABAB,ABB-138,1567.2816,8.6452,-0.2778,124.5329,2.1796,0.1736,2.5993,Lower_BTL,
ABAB,ABB-138,1567.434,8.7086,-0.2569,137.7584,1.8847,0.2047,2.5848,Lower_BTL,
ABAB,ABB-138,1567.5864,8.6072,-0.2083,138.0626,2.5821,0.2251,2.5562,Lower_BTL,
ABAB,ABB-138,1567.7388,8.5565,-0.0903,136.415,4.0948,0.2227,2.544,Lower_BTL,
ABAB,ABB-138,1567.8912,8.5818,-0.0625,122.9663,3.1058,0.2043,2.5391,Lower_BTL,
ABAB,ABB-138,1568.0436,8.5818,-0.0625,118.5034,3.1065,0.1988,2.5342,Lower_BTL,
ABAB,ABB-138,1568.196,8.5565,-0.0625,112.7251,3.3941,0.1844,2.5357,Lower_BTL,
ABAB,ABB-138,1568.3484,8.5311,-0.0625,112.9409,3.6307,0.1731,2.5353,Lower_BTL,
ABAB,ABB-138,1568.5008,8.5057,-0.0625,103.8347,4.664,0.1633,2.559,Lower_BTL,
ABAB,ABB-138,1568.6532,8.5818,-0.0625,95.1684,4.3974,0.1559,2.5726,Lower_BTL,
ABAB,ABB-138,1568.8056,8.6072,0.0,87.9287,5.0246,0.1441,2.5888,Lower_BTL,
ABAB,ABB-138,1568.958,8.5945,0.9514,92.5739,4.7468,0.1415,2.589,Lower_BTL,
ABAB,ABB-138,1569.1104,8.5818,1.8472,90.6018,5.6928,0.1395,2.5929,Lower_BTL,
ABAB,ABB-138,1569.2628,8.5691,2.493,87.6057,5.8248,0.1393,2.5933,Lower_BTL,
ABAB,ABB-138,1569.4152,8.5818,2.5556,87.2065,4.999,0.1327,2.5783,Lower_BTL,
ABAB,ABB-138,1569.5676,8.5311,2.5278,97.0571,4.1984,0.1404,2.5778,Lower_BTL,
ABAB,ABB-138,1569.72,8.5438,2.3611,106.6235,3.1672,0.1472,2.5674,Lower_BTL,
ABAB,ABB-138,1569.8724,8.5691,2.6805,107.6538,3.7729,0.16,2.5777,Lower_BTL,
ABAB,ABB-138,1570.0248,8.5565,3.914,98.6667,10.1256,0.1437,2.5832,Lower_BTL,
ABAB,ABB-138,1570.1772,8.455,5.1805,82.4849,9.8509,0.112,2.5988,Lower_BTL,
ABAB,ABB-138,1570.3296,8.4804,5.875,77.4732,5.0705,0.0928,2.6159,Lower_BTL,
ABAB,ABB-138,1570.482,8.4804,5.9219,77.8404,5.3598,0.095,2.6232,Lower_BTL,
ABAB,ABB-138,1570.6344,8.5057,4.9028,89.0633,6.022,0.1147,2.6096,Lower_BTL,
ABAB,ABB-138,1570.7868,8.5311,5.8047,89.5589,7.2711,0.1246,2.5876,Lower_BTL,
ABAB,ABB-138,1570.9392,8.5564,5.5938,99.324,4.1905,0.1288,2.5614,Lower_BTL,
ABAB,ABB-138,1571.0916,8.5818,3.7362,105.9455,3.9491,0.1322,2.545,Lower_BTL,
ABAB,ABB-138,1571.244,8.5311,3.7109,111.9802,5.9755,0.1448,2.5385,Lower_BTL,
ABAB,ABB-138,1571.3964,8.5057,5.7734,104.4213,11.8359,0.1321,2.5504,Lower_BTL,
ABAB,ABB-138,1571.5488,8.455,5.1953,91.5532,13.4599,0.1094,2.5876,Lower_BTL,
